8  0.000414 0.000444 0.000606 0.000431 0.000720
9  0.001064 0.000709 0.000744 0.000777 0.000723
10 0.000910 0.000656 0.001093 0.000951 0.000796
11 0.001132 0.002142 0.001944 0.001452 0.001588
12 0.003422 0.003899 0.002439 0.002979 0.002229
13 0.004715 0.003784 0.003171 0.003872 0.005800
14 0.007003 0.006281 0.007821 0.006591 0.008445
15 0.013837 0.009938 0.011701 0.013424 0.010948
16 0.019192 0.013097 0.022072 0.025826 0.021810
17 0.040982 0.039212 0.041125 0.035639 0.038265
